Age,Age_Group,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating,Income_K,Loan_Amount_K,Assets_Value_K,Debt_to_Income_Bin
20,<20,Non-binary,PhD,Divorced,,,48241.0,Auto,Self-employed,4,Fair,0.557891253473152,,0.0,South Katelyn,DE,South Georgia and the South Sandwich Islands,1.0,0,Low,,48.241,,
29,21-30,Male,High School,Married,56660.0,640.0,7120.0,Home,Self-employed,10,Good,0.22958027805716,299237.0,3.0,New Tonya,ME,Dominica,0.0,2,Low,56.66,7.12,299.237,0.2-0.3
47,41-50,Male,High School,Single,83038.0,727.0,22938.0,Auto,Self-employed,13,Excellent,0.368668211120505,231608.0,1.0,Davidhaven,FL,Vanuatu,,1,Low,83.038,22.938,231.608,0.3-0.4
53,>50,Female,High School,Widowed,42231.0,705.0,,Home,Employed,12,Fair,0.291129848967681,168289.0,2.0,Thomasstad,WY,Libyan Arab Jamahiriya,0.0,1,Medium,42.231,,168.289,0.2-0.3
37,31-40,Non-binary,High School,Widowed,68359.0,,31111.0,Business,Employed,8,Excellent,0.119014591472654,279150.0,0.0,Tammyburgh,IL,Martinique,0.0,2,Low,68.359,31.111,279.15,0.1-0.2
18,<20,Male,Master's,Widowed,99401.0,745.0,7866.0,Home,Unemployed,2,Good,0.193083847638834,223370.0,2.0,Lake Stephen,IA,Mali,3.0,0,Low,99.401,7.866,223.37,0.1-0.2
45,41-50,Male,PhD,Widowed,70756.0,776.0,9218.0,Personal,Self-employed,5,Excellent,0.155990976614778,271019.0,2.0,Seanport,ME,Saint Lucia,,2,Medium,70.756,9.218,271.019,0.1-0.2
23,21-30,Female,PhD,Married,,608.0,38891.0,Auto,Unemployed,1,Fair,0.143773443130258,273957.0,2.0,North Kellychester,AZ,New Zealand,,0,Low,,38.891,273.957,0.1-0.2
35,31-40,Male,Bachelor's,Married,,759.0,23923.0,Personal,Self-employed,1,Excellent,0.216078106991058,60334.0,4.0,Kathystad,TN,Aruba,1.0,2,Low,,23.923,60.334,0.2-0.3
39,31-40,Non-binary,High School,Widowed,,687.0,16399.0,Auto,Unemployed,5,Excellent,0.124210962865432,38075.0,0.0,Mooreborough,NM,Philippines,0.0,1,Medium,,16.399,38.075,0.1-0.2
35,31-40,Female,Master's,Widowed,98040.0,686.0,15135.0,Auto,Self-employed,16,Poor,0.261668904704149,164379.0,2.0,West Heathertown,SC,Eritrea,,1,Medium,98.04,15.135,164.379,0.2-0.3
52,>50,Non-binary,High School,Single,63130.0,611.0,12690.0,Personal,Employed,11,Fair,0.417787170348888,273965.0,2.0,North Jeanne,TX,Albania,1.0,1,Low,63.13,12.69,273.965,0.4-0.5
29,21-30,Male,High School,Widowed,115881.0,662.0,7940.0,Business,Employed,14,Excellent,0.451744782928119,98463.0,3.0,Guzmanport,AK,Ecuador,,1,Medium,115.881,7.94,98.463,0.4-0.5
27,21-30,Non-binary,Master's,Married,115190.0,,6009.0,Home,Employed,17,Excellent,0.237412688073887,118418.0,3.0,East James,OK,French Southern Territories,1.0,2,Medium,115.19,6.009,118.418,0.2-0.3
37,31-40,Female,High School,Divorced,22082.0,674.0,48407.0,Personal,Self-employed,2,Poor,0.370328612330662,72608.0,1.0,South Jocelyn,FM,Mali,0.0,0,High,22.082,48.407,72.608,0.3-0.4
26,21-30,Male,PhD,Married,102446.0,700.0,10042.0,Business,Employed,11,Poor,0.263500261102093,294155.0,3.0,New Alison,MH,China,0.0,0,Low,102.446,10.042,294.155,0.2-0.3
47,41-50,Male,PhD,Widowed,,720.0,42185.0,Auto,Employed,12,Poor,0.128001223571689,,2.0,East Natalie,ID,Cambodia,2.0,1,Low,,42.185,,0.1-0.2
67,>50,Non-binary,PhD,Divorced,37580.0,614.0,11043.0,Auto,Employed,14,Fair,0.223982134834039,,1.0,Ambermouth,UT,Comoros,,2,Low,37.58,11.043,,0.2-0.3
39,31-40,Female,Bachelor's,Single,59008.0,,22525.0,Personal,Unemployed,1,Fair,0.365138986080376,75579.0,3.0,Sparksfort,AS,Thailand,2.0,2,Low,59.008,22.525,75.579,0.3-0.4
37,31-40,Female,Bachelor's,Single,61538.0,701.0,23855.0,Auto,Employed,17,Fair,0.528683173909821,192993.0,0.0,New Janet,IL,Saint Vincent and the Grenadines,0.0,2,Low,61.538,23.855,192.993,
54,>50,Non-binary,PhD,Widowed,55885.0,,13001.0,Auto,Unemployed,13,Excellent,0.273586810916636,262280.0,3.0,South Nicholasfort,NY,Somalia,1.0,0,Low,55.885,13.001,262.28,0.2-0.3
38,31-40,Non-binary,Bachelor's,Divorced,100294.0,622.0,,Business,Employed,5,Good,0.229925742774211,221510.0,0.0,Rossport,AK,Kenya,,2,Low,100.294,,221.51,0.2-0.3
33,31-40,Female,Bachelor's,Married,79607.0,704.0,42380.0,Auto,Unemployed,3,Good,0.36088791898258,216010.0,3.0,Marthastad,FM,Pitcairn Islands,2.0,1,Low,79.607,42.38,216.01,0.3-0.4
43,41-50,Female,Master's,Single,37215.0,,,Home,Unemployed,8,Good,0.380032340277051,183736.0,0.0,New Heidi,PA,Holy See (Vatican City State),4.0,2,Low,37.215,,183.736,0.3-0.4
51,>50,Female,High School,Divorced,89396.0,619.0,29295.0,Personal,Employed,19,Poor,0.49229967629138,289392.0,,New Sara,TN,Congo,4.0,1,Medium,89.396,29.295,289.392,0.4-0.5
26,21-30,Non-binary,Master's,Married,51957.0,612.0,27500.0,Auto,Unemployed,1,Poor,0.594924137153904,91252.0,0.0,Ponceport,WV,Heard Island and McDonald Islands,4.0,2,Low,51.957,27.5,91.252,
20,<20,Non-binary,PhD,Single,61041.0,705.0,39106.0,Home,Employed,5,Good,0.124241514018544,,,West Jasonview,KS,Egypt,4.0,2,Low,61.041,39.106,,0.1-0.2
26,21-30,Female,High School,Divorced,78396.0,619.0,34047.0,Home,Self-employed,13,Excellent,0.423586040881694,33239.0,0.0,Anthonymouth,SD,Vietnam,1.0,0,High,78.396,34.047,33.239,0.4-0.5
53,>50,Non-binary,Master's,Divorced,23992.0,721.0,,Business,Unemployed,13,Poor,0.567077012978592,198995.0,0.0,Nguyenhaven,WY,Martinique,1.0,0,Low,23.992,,198.995,
34,31-40,Male,PhD,Married,36593.0,758.0,8343.0,Auto,Self-employed,8,Good,0.590827541597654,20193.0,0.0,Jamesfurt,MD,Togo,4.0,0,Low,36.593,8.343,20.193,
30,21-30,Non-binary,PhD,Widowed,53527.0,757.0,21595.0,Home,Employed,6,Fair,0.390610108654074,,,North Sandraland,AR,Guatemala,4.0,0,Medium,53.527,21.595,,0.3-0.4
68,>50,Male,High School,Married,108096.0,674.0,7934.0,Personal,Employed,1,Good,0.218031030283273,,4.0,Adamsstad,PA,Saint Martin,4.0,2,Low,108.096,7.934,,0.2-0.3
60,>50,Non-binary,PhD,Divorced,71337.0,709.0,37007.0,Home,Employed,16,Fair,0.124664930396725,210063.0,,Lake Dustinborough,PA,Mexico,2.0,0,Low,71.337,37.007,210.063,0.1-0.2
34,31-40,Male,Master's,Married,39417.0,791.0,35337.0,Personal,Self-employed,16,Fair,0.490393293853469,169065.0,0.0,West Kaitlynfurt,IA,Malaysia,4.0,2,High,39.417,35.337,169.065,0.4-0.5
18,<20,Male,High School,Widowed,117510.0,669.0,,Personal,Self-employed,7,Excellent,0.247378349139147,,,East Frederickchester,SD,Gibraltar,,1,High,117.51,,,0.2-0.3
54,>50,Female,High School,Widowed,79739.0,755.0,33684.0,Personal,Unemployed,9,Excellent,0.429309631527113,94472.0,3.0,Hawkinsbury,PA,Gambia,4.0,0,High,79.739,33.684,94.472,0.4-0.5
26,21-30,Male,Bachelor's,Single,72196.0,789.0,14443.0,Auto,Self-employed,7,Good,0.207138392782058,259287.0,2.0,Joeland,SD,Cape Verde,3.0,2,Low,72.196,14.443,259.287,0.2-0.3
37,31-40,Male,High School,Widowed,22466.0,773.0,26521.0,Personal,Unemployed,3,Excellent,0.230750862506044,,3.0,North Jaredmouth,DE,Montserrat,0.0,2,Low,22.466,26.521,,0.2-0.3
41,41-50,Non-binary,Bachelor's,Widowed,43640.0,690.0,48374.0,Business,Self-employed,7,Good,0.505390366289389,293015.0,0.0,Pittsmouth,NE,Equatorial Guinea,3.0,2,Medium,43.64,48.374,293.015,
34,31-40,Female,Master's,Widowed,28219.0,645.0,,Personal,Self-employed,0,Fair,0.134506823638241,109680.0,1.0,Marcshire,LA,Mongolia,,0,Low,28.219,,109.68,0.1-0.2
29,21-30,Male,High School,Widowed,82958.0,719.0,7139.0,Home,Employed,8,Poor,0.105994739281365,110628.0,1.0,Lake Shannonport,OR,Korea,,1,Low,82.958,7.139,110.628,0.1-0.2
28,21-30,Non-binary,Master's,Divorced,95952.0,,,Auto,Self-employed,19,Excellent,0.316752779076813,109931.0,,Oliviaburgh,GU,Mayotte,,1,Low,95.952,,109.931,0.3-0.4
66,>50,Non-binary,Master's,Single,88879.0,,39808.0,Auto,Self-employed,4,Good,0.412320293477385,53090.0,,Donnaton,TX,Angola,1.0,2,Low,88.879,39.808,53.09,0.4-0.5
20,<20,Male,High School,Divorced,50341.0,676.0,17536.0,Business,Employed,11,Good,0.203661575890834,136600.0,3.0,East Meghanberg,HI,Andorra,,2,Medium,50.341,17.536,136.6,0.2-0.3
59,>50,Non-binary,Bachelor's,Single,107513.0,603.0,35766.0,Auto,Self-employed,0,Excellent,0.550110656099419,164329.0,4.0,Leahside,KY,Guernsey,0.0,1,Low,107.513,35.766,164.329,
50,41-50,Non-binary,Master's,Divorced,,799.0,26989.0,Auto,Employed,11,Good,0.580115029485357,258881.0,4.0,Marciaport,MA,Palau,0.0,1,Low,,26.989,258.881,
63,>50,Female,Bachelor's,Single,87891.0,624.0,,Auto,Unemployed,15,Excellent,0.154523400736541,77945.0,1.0,Wrightmouth,IL,Liberia,0.0,0,Medium,87.891,,77.945,0.1-0.2
65,>50,Male,Master's,Married,34234.0,601.0,35090.0,Personal,Unemployed,3,Fair,0.129947940130203,223604.0,2.0,Clarkebury,MD,Saint Barthelemy,3.0,2,Low,34.234,35.09,223.604,0.1-0.2
35,31-40,Male,High School,Single,103385.0,655.0,34604.0,Auto,Self-employed,3,Good,0.348621809802246,,3.0,Port Jenniferborough,OR,Burkina Faso,4.0,0,Low,103.385,34.604,,0.3-0.4
19,<20,Non-binary,Bachelor's,Divorced,40572.0,640.0,43433.0,Business,Self-employed,16,Poor,0.484491942638254,132386.0,3.0,New Nathan,SD,Turkey,4.0,0,Medium,40.572,43.433,132.386,0.4-0.5
45,41-50,Non-binary,Master's,Single,44853.0,759.0,28643.0,Personal,Self-employed,12,Poor,0.378613749965348,135567.0,4.0,Robinsonbury,WV,Bulgaria,,2,Low,44.853,28.643,135.567,0.3-0.4
67,>50,Non-binary,PhD,Single,,766.0,6873.0,Personal,Employed,16,Excellent,0.202578086863743,171003.0,2.0,Nathanchester,NM,Montserrat,0.0,1,Low,,6.873,171.003,0.2-0.3
67,>50,Male,Bachelor's,Single,47491.0,688.0,43859.0,Home,Unemployed,9,Poor,0.566703421505686,,3.0,Smithmouth,WA,Isle of Man,2.0,2,Low,47.491,43.859,,
54,>50,Male,Master's,Divorced,101919.0,794.0,31563.0,Personal,Unemployed,0,Excellent,0.37003496023521,,,Cassandraborough,WY,Iceland,4.0,0,Medium,101.919,31.563,,0.3-0.4
61,>50,Female,High School,Divorced,20594.0,780.0,37811.0,Auto,Unemployed,9,Good,0.469202952684514,,1.0,Taylormouth,CO,Montserrat,2.0,0,Low,20.594,37.811,,0.4-0.5
25,21-30,Male,Bachelor's,Single,,765.0,14160.0,Personal,Self-employed,6,Good,0.155462341699057,101959.0,0.0,Theresaton,NV,Gabon,4.0,0,Low,,14.16,101.959,0.1-0.2
22,21-30,Male,Master's,Married,27066.0,682.0,46543.0,Auto,Employed,9,Good,0.332087882685313,25278.0,0.0,New Shawn,TN,Kiribati,3.0,2,Low,27.066,46.543,25.278,0.3-0.4
18,<20,Male,Master's,Divorced,72092.0,627.0,11842.0,Auto,Employed,18,Excellent,0.252601635168857,84899.0,0.0,Lake Paulberg,GU,Tanzania,1.0,0,Low,72.092,11.842,84.899,0.2-0.3
61,>50,Female,High School,Widowed,83560.0,747.0,8520.0,Business,Self-employed,12,Fair,0.109863583492692,,1.0,North Bradleyville,OK,Sierra Leone,0.0,2,Low,83.56,8.52,,0.1-0.2
42,41-50,Male,High School,Widowed,91257.0,,34132.0,Business,Unemployed,12,Good,0.411548639525935,88870.0,0.0,Port Michael,ID,American Samoa,0.0,2,Low,91.257,34.132,88.87,0.4-0.5
62,>50,Female,PhD,Divorced,,607.0,16944.0,Business,Employed,6,Excellent,0.467076802041002,261468.0,0.0,New Lindsey,NH,Micronesia,2.0,0,Low,,16.944,261.468,0.4-0.5
26,21-30,Non-binary,Master's,Divorced,38077.0,684.0,44004.0,Auto,Self-employed,2,Poor,0.488556550361773,197091.0,2.0,Williamhaven,NM,Vietnam,3.0,1,Low,38.077,44.004,197.091,0.4-0.5
69,>50,Male,High School,Widowed,64621.0,634.0,43367.0,Auto,Self-employed,12,Excellent,0.537969024167998,,1.0,Lindashire,CO,Oman,2.0,1,Low,64.621,43.367,,
31,31-40,Female,Bachelor's,Divorced,111115.0,651.0,8775.0,Auto,Self-employed,11,Good,0.339145340198866,107437.0,2.0,Davidstad,NY,Iraq,0.0,1,Low,111.115,8.775,107.437,0.3-0.4
27,21-30,Male,PhD,Widowed,58227.0,627.0,27628.0,Business,Employed,15,Poor,0.384808708477645,172845.0,1.0,Christopherside,NC,Kenya,4.0,0,Low,58.227,27.628,172.845,0.3-0.4
67,>50,Female,Master's,Divorced,66275.0,699.0,40371.0,Auto,Self-employed,19,Fair,0.4747117466978,75282.0,4.0,North Steveland,MN,India,4.0,2,High,66.275,40.371,75.282,0.4-0.5
22,21-30,Female,High School,Single,84006.0,644.0,29050.0,Auto,Unemployed,6,Good,0.578060119712319,,3.0,North Kristyberg,MD,Syrian Arab Republic,2.0,1,Low,84.006,29.05,,
46,41-50,Male,Bachelor's,Married,,780.0,,Personal,Self-employed,2,Excellent,0.36143214088754,181572.0,0.0,Allenberg,DE,Faroe Islands,0.0,0,High,,,181.572,0.3-0.4
50,41-50,Female,Master's,Divorced,109449.0,784.0,,Personal,Unemployed,19,Fair,0.147852193080357,287721.0,4.0,North Rebecca,OK,Greece,4.0,2,Low,109.449,,287.721,0.1-0.2
46,41-50,Non-binary,Bachelor's,Divorced,117435.0,638.0,20452.0,Personal,Unemployed,8,Poor,0.244101139511961,119895.0,0.0,Madelinebury,WV,Samoa,4.0,0,Low,117.435,20.452,119.895,0.2-0.3
66,>50,Male,Bachelor's,Married,98342.0,788.0,37371.0,Home,Employed,13,Fair,0.323923674967304,101976.0,3.0,South Daniel,CT,Denmark,1.0,1,High,98.342,37.371,101.976,0.3-0.4
50,41-50,Male,Master's,Married,21304.0,699.0,45308.0,Auto,Self-employed,4,Poor,0.310608799071663,65891.0,2.0,South Juan,WV,Armenia,3.0,0,Medium,21.304,45.308,65.891,0.3-0.4
18,<20,Non-binary,Master's,Divorced,76999.0,779.0,,Business,Self-employed,13,Fair,0.135927086226797,47403.0,3.0,Allentown,FL,Switzerland,3.0,2,Medium,76.999,,47.403,0.1-0.2
18,<20,Non-binary,PhD,Married,47892.0,662.0,28581.0,Auto,Employed,11,Excellent,0.290853932085093,259607.0,0.0,Kevinland,PA,Liberia,0.0,2,Low,47.892,28.581,259.607,0.2-0.3
64,>50,Female,High School,Divorced,47293.0,657.0,11572.0,Personal,Employed,15,Good,0.209728209713614,255479.0,4.0,Robertburgh,WI,Swaziland,4.0,0,Low,47.293,11.572,255.479,0.2-0.3
33,31-40,Non-binary,Master's,Divorced,43371.0,616.0,21907.0,Personal,Employed,2,Excellent,0.179443281318991,266313.0,3.0,West Colleen,GU,Saint Vincent and the Grenadines,3.0,1,Low,43.371,21.907,266.313,0.1-0.2
43,41-50,Female,Bachelor's,Widowed,75611.0,728.0,7090.0,Business,Unemployed,5,Good,0.5379709162497,163944.0,3.0,South Bradview,OH,Comoros,4.0,0,Medium,75.611,7.09,163.944,
30,21-30,Male,Master's,Married,117683.0,713.0,15587.0,Home,Self-employed,14,Fair,0.1937105139249,86147.0,0.0,New John,VA,Paraguay,0.0,1,Low,117.683,15.587,86.147,0.1-0.2
61,>50,Female,High School,Widowed,46295.0,726.0,48485.0,Home,Unemployed,1,Excellent,0.299850502513651,218457.0,1.0,North Josephfort,OK,Zambia,4.0,0,Medium,46.295,48.485,218.457,0.2-0.3
68,>50,Female,PhD,Single,115641.0,722.0,31798.0,Personal,Self-employed,1,Excellent,0.557484015680447,268770.0,2.0,Jessicaton,FL,Namibia,0.0,2,Medium,115.641,31.798,268.77,
41,41-50,Female,PhD,Single,31116.0,,32586.0,Auto,Self-employed,0,Excellent,0.180865690814961,,3.0,Lake Ryanchester,TN,New Zealand,3.0,2,Medium,31.116,32.586,,0.1-0.2
45,41-50,Male,Bachelor's,Divorced,48451.0,,,Auto,Self-employed,13,Poor,0.518341900825233,249530.0,2.0,North Kellyton,VA,South Africa,4.0,2,Low,48.451,,249.53,
52,>50,Male,PhD,Divorced,32521.0,738.0,11320.0,Business,Self-employed,15,Fair,0.282948653989292,58254.0,,Alexanderburgh,IN,Gibraltar,0.0,2,Medium,32.521,11.32,58.254,0.2-0.3
41,41-50,Non-binary,High School,Divorced,,784.0,7627.0,Business,Employed,16,Poor,0.540890000397852,274118.0,,Myersmouth,MP,Indonesia,1.0,2,Low,,7.627,274.118,
35,31-40,Female,Bachelor's,Married,54263.0,767.0,33360.0,Home,Unemployed,2,Excellent,0.332077193622366,97196.0,3.0,East Natalie,PA,Japan,,2,Medium,54.263,33.36,97.196,0.3-0.4
44,41-50,Male,High School,Single,58059.0,638.0,11865.0,Auto,Self-employed,18,Fair,0.472796529035178,206508.0,0.0,Williamsonport,FL,United Arab Emirates,1.0,2,Low,58.059,11.865,206.508,0.4-0.5
48,41-50,Male,Master's,Married,109288.0,651.0,23794.0,Home,Unemployed,10,Fair,0.332423550181652,275864.0,1.0,South Judyville,MT,Gabon,2.0,2,Medium,109.288,23.794,275.864,0.3-0.4
25,21-30,Non-binary,High School,Married,40455.0,755.0,21915.0,Business,Employed,13,Fair,0.295486604535201,214805.0,2.0,West Bradleybury,FM,Puerto Rico,0.0,2,Low,40.455,21.915,214.805,0.2-0.3
57,>50,Female,High School,Single,41662.0,612.0,17918.0,Home,Unemployed,14,Poor,0.317239080949669,143100.0,2.0,Grahamberg,LA,Svalbard & Jan Mayen Islands,,1,Low,41.662,17.918,143.1,0.3-0.4
53,>50,Male,High School,Married,106538.0,637.0,19676.0,Home,Unemployed,4,Fair,0.296182167843347,67803.0,0.0,South Jack,VT,Turkey,2.0,2,Medium,106.538,19.676,67.803,0.2-0.3
33,31-40,Female,High School,Divorced,117393.0,,17948.0,Home,Employed,17,Fair,0.379806617332625,262244.0,2.0,West Markfort,DC,Paraguay,3.0,1,Medium,117.393,17.948,262.244,0.3-0.4
33,31-40,Female,Master's,Single,102702.0,609.0,14369.0,Home,Self-employed,14,Good,0.508962041452082,,0.0,Port Matthewside,MN,Bouvet Island (Bouvetoya),,0,Low,102.702,14.369,,
45,41-50,Non-binary,PhD,Single,62320.0,755.0,34910.0,Home,Unemployed,11,Excellent,0.555972428314176,277041.0,2.0,Harristown,KS,Uzbekistan,0.0,1,Low,62.32,34.91,277.041,
53,>50,Non-binary,High School,Divorced,29752.0,687.0,37001.0,Business,Unemployed,4,Excellent,0.421958632539609,100931.0,4.0,Carpenterberg,ND,Zimbabwe,,2,Low,29.752,37.001,100.931,0.4-0.5
47,41-50,Female,High School,Divorced,,,48591.0,Personal,Unemployed,0,Good,0.113698378919083,,,Port Shariville,MA,Saint Lucia,4.0,2,Low,,48.591,,0.1-0.2
45,41-50,Male,PhD,Married,62653.0,782.0,13694.0,Auto,Unemployed,8,Fair,0.155900301569446,37920.0,1.0,Port Kim,VT,Burkina Faso,,0,Low,62.653,13.694,37.92,0.1-0.2
59,>50,Female,Master's,Married,80760.0,760.0,18369.0,Business,Self-employed,8,Poor,0.131469674446576,58815.0,0.0,East Melanie,ID,Denmark,2.0,1,Low,80.76,18.369,58.815,0.1-0.2
19,<20,Male,PhD,Widowed,41283.0,749.0,43926.0,Home,Unemployed,3,Fair,0.534618011999565,,1.0,Watkinsside,AR,Libyan Arab Jamahiriya,4.0,2,Medium,41.283,43.926,,
30,21-30,Female,Master's,Single,57039.0,658.0,,Business,Unemployed,5,Poor,0.222570398830056,56982.0,,Samuelville,MH,Taiwan,,1,High,57.039,,56.982,0.2-0.3
52,>50,Female,Master's,Widowed,32588.0,662.0,,Business,Employed,2,Excellent,0.144610240214904,43516.0,4.0,Combsbury,TN,Palestinian Territory,,0,Low,32.588,,43.516,0.1-0.2
67,>50,Non-binary,High School,Single,42253.0,630.0,22664.0,Business,Employed,14,Poor,0.221118166556235,108738.0,3.0,West Steven,VA,Venezuela,0.0,0,Low,42.253,22.664,108.738,0.2-0.3
52,>50,Male,Master's,Single,,672.0,31600.0,Home,Employed,9,Good,0.173902227005492,292080.0,2.0,East Daniel,IA,Pakistan,4.0,1,Low,,31.6,292.08,0.1-0.2
60,>50,Non-binary,High School,Divorced,23072.0,,42933.0,Personal,Unemployed,11,Fair,0.576669554040864,22456.0,3.0,West Arthurmouth,UT,New Caledonia,3.0,0,Medium,23.072,42.933,22.456,
64,>50,Male,High School,Divorced,109606.0,775.0,45316.0,Personal,Self-employed,8,Excellent,0.404855519242192,258825.0,1.0,Lake Christopherview,CO,Macao,2.0,1,Medium,109.606,45.316,258.825,0.4-0.5
50,41-50,Female,High School,Single,75820.0,774.0,19581.0,Home,Unemployed,6,Poor,0.181247662014045,264233.0,3.0,Richardsbury,WI,British Indian Ocean Territory (Chagos Archipelago),0.0,1,Medium,75.82,19.581,264.233,0.1-0.2
19,<20,Male,Master's,Divorced,21379.0,,30957.0,Home,Unemployed,2,Poor,0.485164041424134,44526.0,1.0,Nicholasburgh,NC,Comoros,3.0,0,Low,21.379,30.957,44.526,0.4-0.5
63,>50,Female,Bachelor's,Widowed,62294.0,606.0,18074.0,Business,Unemployed,18,Fair,0.31717926664604,237759.0,2.0,Lake Robert,KY,Barbados,,2,Low,62.294,18.074,237.759,0.3-0.4
45,41-50,Non-binary,Master's,Widowed,91062.0,628.0,45109.0,Personal,Employed,19,Fair,0.126439479617566,295511.0,0.0,Harringtonburgh,WY,Andorra,2.0,2,Low,91.062,45.109,295.511,0.1-0.2
39,31-40,Male,Bachelor's,Single,,759.0,23767.0,Auto,Employed,15,Excellent,0.328441512448004,205293.0,4.0,Christinaview,VT,Ghana,3.0,1,Low,,23.767,205.293,0.3-0.4
23,21-30,Non-binary,Master's,Divorced,107350.0,,7871.0,Personal,Employed,2,Excellent,0.5376626696304,299054.0,3.0,North Dominique,FL,Peru,1.0,0,Low,107.35,7.871,299.054,
65,>50,Female,PhD,Divorced,23185.0,751.0,22852.0,Auto,Employed,10,Poor,0.32443206413228,87114.0,3.0,Wardmouth,ME,Saudi Arabia,2.0,2,Medium,23.185,22.852,87.114,0.3-0.4
67,>50,Female,Bachelor's,Single,98104.0,628.0,31828.0,Auto,Unemployed,1,Good,0.331317478944376,166083.0,1.0,Lake Shannonshire,PA,Brazil,4.0,1,Medium,98.104,31.828,166.083,0.3-0.4
62,>50,Female,Master's,Single,21511.0,641.0,46352.0,Auto,Self-employed,14,Excellent,0.152119869132774,161876.0,4.0,Hansenville,MN,Comoros,0.0,1,High,21.511,46.352,161.876,0.1-0.2
42,41-50,Non-binary,PhD,Widowed,,680.0,21712.0,Home,Self-employed,2,Good,0.525867705703006,255393.0,1.0,Josephbury,KS,Dominica,3.0,2,High,,21.712,255.393,
62,>50,Non-binary,High School,Single,27297.0,,47439.0,Auto,Self-employed,19,Good,0.220178039518189,173911.0,4.0,Lake Lauramouth,WA,Aruba,2.0,1,High,27.297,47.439,173.911,0.2-0.3
51,>50,Male,Bachelor's,Divorced,69376.0,776.0,15609.0,Personal,Self-employed,15,Poor,0.152601299340366,195717.0,2.0,Stephanieport,IL,Philippines,1.0,2,Low,69.376,15.609,195.717,0.1-0.2
64,>50,Non-binary,Bachelor's,Married,105802.0,775.0,29443.0,Home,Self-employed,14,Poor,0.317243056543888,,2.0,North Mark,CA,Albania,3.0,1,Low,105.802,29.443,,0.3-0.4
55,>50,Non-binary,High School,Single,94039.0,642.0,26985.0,Auto,Unemployed,9,Excellent,0.473014178179661,296561.0,2.0,Jonestown,AK,Gibraltar,4.0,2,Medium,94.039,26.985,296.561,0.4-0.5
63,>50,Male,Bachelor's,Widowed,114467.0,646.0,33268.0,Auto,Unemployed,16,Fair,0.543865258544517,48786.0,4.0,North Jessica,SC,Romania,1.0,1,Low,114.467,33.268,48.786,
21,21-30,Non-binary,PhD,Divorced,82248.0,,46658.0,Auto,Self-employed,9,Good,0.591399579660458,72741.0,0.0,East Christopherport,WA,Jamaica,2.0,0,Low,82.248,46.658,72.741,
40,31-40,Male,Master's,Single,77557.0,,29055.0,Personal,Unemployed,8,Fair,0.579319849081967,32373.0,4.0,Weaverview,AR,Gabon,,0,Medium,77.557,29.055,32.373,
42,41-50,Male,PhD,Widowed,62103.0,762.0,29596.0,Personal,Employed,1,Excellent,0.13728345205498,288730.0,1.0,Port Vanessa,NV,Poland,,0,Low,62.103,29.596,288.73,0.1-0.2
45,41-50,Male,Bachelor's,Married,101673.0,652.0,37398.0,Home,Employed,5,Fair,0.407692213293875,75240.0,2.0,Carterchester,IN,Dominican Republic,0.0,0,Low,101.673,37.398,75.24,0.4-0.5
64,>50,Male,Bachelor's,Widowed,55765.0,607.0,7146.0,Home,Unemployed,1,Fair,0.187035291154645,280331.0,0.0,Ryanside,NM,Madagascar,4.0,1,Low,55.765,7.146,280.331,0.1-0.2
35,31-40,Male,PhD,Widowed,103824.0,735.0,19030.0,Personal,Self-employed,9,Fair,0.119268607512612,50959.0,3.0,Port Samanthafort,DC,Timor-Leste,4.0,2,Low,103.824,19.03,50.959,0.1-0.2
35,31-40,Male,Bachelor's,Widowed,84409.0,,48304.0,Auto,Unemployed,13,Poor,0.237838451593622,28717.0,1.0,Port Williammouth,MH,Palau,,0,Low,84.409,48.304,28.717,0.2-0.3
22,21-30,Male,High School,Married,,779.0,16469.0,Business,Unemployed,19,Fair,0.378953175315476,297502.0,3.0,South Jasonport,HI,Guinea,4.0,0,Medium,,16.469,297.502,0.3-0.4
19,<20,Female,High School,Married,29759.0,679.0,36900.0,Home,Unemployed,3,Poor,0.163766743286492,113509.0,4.0,Davidberg,FL,Germany,,0,Low,29.759,36.9,113.509,0.1-0.2
39,31-40,Male,Master's,Divorced,53645.0,660.0,19746.0,Business,Self-employed,12,Poor,0.466120552400861,,1.0,Gloverport,WI,Isle of Man,,0,Low,53.645,19.746,,0.4-0.5
